questionID,isFree,category,subCategory,conceptID,format,prompt,correctChoice,sourceIDs,lawBasis,subject,timing,numbers,exceptions,distractors,explanations,reviewer,reviewedAt,decision,notes
takken2026.v26.rights.0254,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.102,true_false,"【賃貸借・借地借家法】次の記述は正しいですか。
借地上の建物登記により、借地権を第三者に対抗できる場合がありません。",誤り,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0255,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.102,wording_contrast,【賃貸借・借地借家法】「借地権の対抗要件は建物登記」について、正確な記述を選んでください。,借地上の建物登記により、借地権を第三者に対抗できる場合があります。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0256,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.102,multiple_choice,【賃貸借・借地借家法】「借地権の対抗要件は建物登記」に関する次の記述のうち、正しいものを選んでください。,借地上の建物登記により、借地権を第三者に対抗できる場合があります。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0257,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.103,wording_contrast,【賃貸借・借地借家法】「1年未満の建物賃貸借」について、正確な記述を選んでください。,期間を1年未満と定めた建物賃貸借は、期間の定めがないものとみなされます。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0258,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.103,number_choice,【賃貸借・借地借家法・数値】期間何年未満の建物賃貸借は、期間の定めのないものとみなされるか。,1年,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0259,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.103,multiple_choice,【賃貸借・借地借家法】「1年未満の建物賃貸借」に関する次の記述のうち、正しいものを選んでください。,期間を1年未満と定めた建物賃貸借は、期間の定めがないものとみなされます。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0260,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.104,true_false,"【賃貸借・借地借家法】次の記述は正しいですか。
敷金は、賃料債務や原状回復債務などを担保するために差し入れられる金銭ではありません。",誤り,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0261,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.104,wording_contrast,【賃貸借・借地借家法】「敷金は債務の担保」について、正確な記述を選んでください。,敷金は、賃料債務や原状回復債務などを担保するために差し入れられる金銭です。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0262,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.104,multiple_choice,【賃貸借・借地借家法】「敷金は債務の担保」に関する次の記述のうち、正しいものを選んでください。,敷金は、賃料債務や原状回復債務などを担保するために差し入れられる金銭です。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0263,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.105,true_false,"【賃貸借・借地借家法】次の記述は正しいですか。
賃貸人は、賃借物の使用・収益に必要な修繕をする義務を負いません。",誤り,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0264,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.105,wording_contrast,【賃貸借・借地借家法】「賃貸人の修繕義務」について、正確な記述を選んでください。,賃貸人は、賃借物の使用・収益に必要な修繕をする義務を負います。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0265,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.105,multiple_choice,【賃貸借・借地借家法】「賃貸人の修繕義務」に関する次の記述のうち、正しいものを選んでください。,賃貸人は、賃借物の使用・収益に必要な修繕をする義務を負います。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0266,True,権利関係,賃貸借・借地借家法,official.rights.dd60ed.106,true_false,"【賃貸借・借地借家法】次の記述は正しいですか。
2回目以降の更新後期間は、原則5年以上です。",誤り,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0267,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.106,wording_contrast,【賃貸借・借地借家法】「2回目以降10年」について、正確な記述を選んでください。,2回目以降の更新後期間は、原則10年以上です。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0268,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.106,multiple_choice,【賃貸借・借地借家法】「2回目以降10年」に関する次の記述のうち、正しいものを選んでください。,2回目以降の更新後期間は、原則10年以上です。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0269,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.107,wording_contrast,【賃貸借・借地借家法】「当初30年」について、正確な記述を選んでください。,普通借地権の当初存続期間は原則30年以上です。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0270,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.107,number_choice,【賃貸借・借地借家法・数値】普通借地権の当初の存続期間は、原則何年以上か。,30年,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0271,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.107,multiple_choice,【賃貸借・借地借家法】「当初30年」に関する次の記述のうち、正しいものを選んでください。,普通借地権の当初存続期間は原則30年以上です。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0272,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.108,true_false,"【賃貸借・借地借家法】次の記述は正しいですか。
借地権設定者が普通借地権の更新を拒絶するには、正当事由が必要です。",正しい,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0273,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.108,wording_contrast,【賃貸借・借地借家法】「普通借地権の更新拒絶」について、正確な記述を選んでください。,借地権設定者が普通借地権の更新を拒絶するには、正当事由が必要です。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0274,True,権利関係,賃貸借・借地借家法,official.rights.dd60ed.108,multiple_choice,【賃貸借・借地借家法】「普通借地権の更新拒絶」に関する次の記述のうち、正しいものを選んでください。,借地権設定者が普通借地権の更新を拒絶するには、正当事由が必要です。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0275,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.109,true_false,"【賃貸借・借地借家法】次の記述は正しいですか。
一般定期借地権では、更新がない旨などを定めることができません。",誤り,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0276,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.109,wording_contrast,【賃貸借・借地借家法】「定期借地は更新なしが特徴」について、正確な記述を選んでください。,一般定期借地権では、更新がない旨などを定めることができます。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0277,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.109,multiple_choice,【賃貸借・借地借家法】「定期借地は更新なしが特徴」に関する次の記述のうち、正しいものを選んでください。,一般定期借地権では、更新がない旨などを定めることができます。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0278,True,権利関係,賃貸借・借地借家法,official.rights.dd60ed.110,true_false,"【賃貸借・借地借家法】次の記述は正しいですか。
賃貸人が普通建物賃貸借の更新を拒絶し、または解約を申し入れるには、正当事由が不要です。",誤り,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0279,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.110,wording_contrast,【賃貸借・借地借家法】「普通借家の更新拒絶」について、正確な記述を選んでください。,賃貸人が普通建物賃貸借の更新を拒絶し、または解約を申し入れるには、正当事由が必要です。,egov.lease,,,,,,,,,,,
takken2026.v26.rights.0280,False,権利関係,賃貸借・借地借家法,official.rights.dd60ed.110,multiple_choice,【賃貸借・借地借家法】「普通借家の更新拒絶」に関する次の記述のうち、正しいものを選んでください。,賃貸人が普通建物賃貸借の更新を拒絶し、または解約を申し入れるには、正当事由が必要です。,egov.lease,,,,,,,,,,,
